mbid,listeners,playcount
5ca3f318-d028-4151-ac73-78e2b2d6cdcc,1862806,31140146
c9efd47d-6cc2-45aa-be67-ca59ebac6553,1845,8810
f29e031f-c6b6-4d52-8edd-dc8e14378e74,1472154,41275357
393e5448-896f-43e9-b80b-4ee58e1e71a4,2169857,18912728
0374a8d1-3b68-4b53-b003-fa8a24fb4397,0,0
92631c53-91ed-48f5-a09d-a104ba69cdc7,1386693,41502860
17b883f1-4f22-4173-b156-fc45801ccc0a,0,0
604f0692-4d31-479b-a93a-e4c75be21f81,25319,122217
811900b2-68fc-4d41-8bad-69b7a1f4d628,3328435,39902049
df7759d2-ff1e-494d-a3c4-e81a5ce04fe1,8,21
48262e82-db9f-4a92-b650-dfef979b73ec,3051522,421535959
9ca998cf-c1cd-493b-9a5d-a32fd33859ea,173142,6177080
ab00597c-43f1-41c4-98ee-6934dcd4179c,25,40
ed2ac1e9-d51d-4eff-a2c2-85e81abd6360,2263075,80713528
15e02679-7a5f-4dd2-850c-5aa6e49d0878,328959,3278218
b178fa24-ed91-4e19-acc4-cd3fe76e7a43,1,1
dbf295d7-8e29-44db-b2f7-6eb1e40e4c8e,0,0
5c94241f-d522-4222-a1d6-8b08dbd26723,58,180
2309d446-c871-498b-a6e4-970d7fce0ee6,6,7
cc30e630-8c75-4d78-b205-8e2edc6bdaa7,2024977,16578573
91450f97-d44a-4364-acf4-882433df30a8,256270,2403428
7a45c6ea-bb66-4e85-8643-271658fe935e,12956,61691
b2befbb4-c585-4b05-8efa-3deebc8e1385,1645072,30832032
661e20c8-3d82-4da2-94a2-97d9e11691c0,508830,7604381
8971fa37-c402-474a-b897-e2bbc145b59d,686560,20979870
75be165a-ad83-4d12-bd28-f589a15c479f,2785363,65613429
8c84402d-f282-4afc-8d64-049bdaabb92d,68841,376177
8b22acd6-20e6-4463-a75c-c14b5cfdb666,1519513,144484569
736c4c01-029f-42d2-8a1e-ff87f65073fa,607707,14884864
f35494f7-1193-4277-b69f-6b10d50e0f09,113117,766311
36494952-f434-45d8-a958-8b4acdbcf8a8,2647795,61935617
e7c13d2c-630c-4796-9188-77e2281f32cc,0,0
e1df91b3-20af-436a-9135-b3265147684f,0,0
55e6074f-ef78-4ec3-8fff-bd1b8cc8c14a,1262409,68026355
3a5d1cc7-627e-48ea-aba3-fdd20d782c33,932778,50590149
ee190f6b-7d98-43ec-b924-da5f8018eca0,1209228,49965986
5508631d-697f-4839-a669-06637e5bcb90,1375726,18100272
59575779-fc9a-49f8-a01a-10b363f7cc79,0,0
fc4953aa-6bf4-4f1f-8e47-5ac79ca428e2,79960,736446
4e024037-14b7-4aea-99ad-c6ace63b9620,1848236,109659738
db56fad3-0dad-4b0d-9415-6a13ee695c64,3,10
4757df70-6c3e-46b8-99c0-a68644595c9a,1137664,21476450
83d3cc07-60e7-4139-b5f0-3cda9f5aa99b,401,1575
9b80e411-7ef4-4654-8d04-8696345e8879,2399,44068
54fc0558-12b5-4854-9d57-9441bcd73a72,1147515,89035966
1ebc9eb7-a97e-46a3-9ed7-b57244f74c93,0,0
c7fe949a-9f5c-435d-b1a9-30f04180ec69,5853,35412
775a253c-93e9-49fa-a9af-7577fe1c8e99,596694,7803467
254056f5-1e3a-4167-80d4-3449c0b8db1e,2,18
44727d86-a37c-449f-aa91-4a8554127336,623301,11057824
6dfc8dc4-5b10-4d50-add2-c56104bd235b,0,0
8339c0c3-7a04-4b19-8ca3-b149e0d09222,387518,22667362
1da369a4-7e66-4b30-8aa7-33426370347a,62371,424309
8985348a-1024-4c99-b284-19d3b983e1f4,42003,212787
6a3cf2b0-b60f-4cc0-805b-730e1f33f505,0,0
e471b63c-c3b5-4f62-a971-cd0b2273838f,1074389,41200982
3e55d51d-687f-4a9d-af96-2fabccf802e5,3460134,84449310
0c502791-4ee9-4c5f-9696-0602b721ff3b,2840662,72513537
1db73bf2-2e08-4f7c-88de-cf4020800294,1659,21913
46a16e88-4537-4b29-a06b-4a5dfe90a6cd,13,70
63359ba7-51a9-484a-a009-17971ec633e0,3593,15465
a74b1b7f-71a5-4011-9441-d0b5e4122711,7939386,1277161366
ee74db56-c264-4c23-9504-29e2d8078f36,1040339,119226427
6a07c595-3096-43c2-99f2-509c0762b822,1464,16198
7d3f7aed-fb9c-4e80-b198-64cd6ae31cb8,81918,485578
5dfc9ac5-79ec-4e27-b12f-38ec5006c1be,0,0
6cb79cb2-9087-44d4-828b-5c6fdff2c957,1030557,18542011
405e3c0e-e430-4e82-bb68-055d026e90fd,409,3286
d4791960-0206-4f1a-9acb-dc88fdfc57d8,1,1
3101759b-cae6-42d1-bbc0-17948bd45622,5807,15675
5a2071aa-0787-49fb-931c-fa85ba86e681,137,788
2bf761c6-4bcf-4cfc-a388-8fcb2eea8cc8,1283671,41432618
351bf0c8-00a9-41da-923d-2daa61a21179,4,153
3a8d955f-fe39-4092-97e7-29f9ada69490,0,0
7bf2add2-1fd6-466a-9e4a-ebfe38306a91,129,304
b41b38d4-ef3e-4f37-8c75-cfe9af999696,3255196,138440384
45dc5f07-6609-4760-a933-8c9e0f858d05,1845602,27468794
6925db17-f35e-42f3-a4eb-84ee6bf5d4b0,2904135,513262920
a5124554-0dcb-42fc-9b28-8b3c52ad8358,59236,460631
85a21c41-0514-480c-8412-0230f3de5aa4,35,211
9b6d374f-4aa4-4483-8587-45ed4758d231,9,49
c3da3346-2643-48a7-93cd-011f6834b3d7,2975669,45013425
b0bea75d-5324-4153-904a-879dc42797af,39,372
b3461bc9-768d-40fe-8d47-c93c2c0e2789,6,35
72c536dc-7137-4477-a521-567eeb840fa8,4165417,282971148
cb88c5ff-801a-4c31-96e6-c2553ced8e0a,49,249
66c662b6-6e2f-4930-8610-912e24c63ed1,4394452,205364523
bf6c29f5-b69f-4842-9031-37f9645d365d,1334927,19213037
265796ae-9a57-42c4-85a3-57a036ad9cc5,2388,56233
74ed34ce-ee95-44e9-a87d-4d2d5056c24a,639228,3426861
53b106e7-0cc6-42cc-ac95-ed8d30a3a98e,2178261,67597845
9c9f1380-2516-4fc9-a3e6-f9f61941d090,6183555,552626561
28f344b7-2261-4bbe-8ce9-a8a31b7fd635,55,471
3d2b98e5-556f-4451-a3ff-c50ea18d57cb,4588950,127189422
0ce1a4c2-ad1e-40d0-80da-d3396bc6518a,73,333
12ff981a-0226-46de-b9cb-c26b3364de14,0,0
5f6ab597-f57a-40da-be9e-adad48708203,3850222,86085022
589ef702-7f3a-4a1c-8f2c-4727005cfc0e,1116828,13487463
2b5bdcc5-6ef4-48da-b4e7-b2c16208fc2c,89,168
2aecae31-7ed3-4b5b-b4c1-d71c346a6ac2,3,4
3dda6037-415b-4ac3-9476-86db3385550a,1474,44980
07567c90-50bc-4945-941b-e9489def8620,0,0
763cb144-afdb-471e-bd86-d4f5b9b58641,1222908,99253272
3c714102-94d8-42f4-9005-fb8a75c2766d,1457120,12760034
94b0fb9d-a066-4823-b2ec-af1d324bcfcf,3116778,125681618
383d6203-8dac-48dc-8faa-808d01932663,159326,2144321
c45d161f-83ce-4464-ba41-44202e6916d9,1030407,16547320
d70f46f1-78a7-40d6-9961-80e9d6d92c71,1,1
d43a143b-5e20-428c-baf6-10bc35f1ff90,3434,16559
f71f8e0d-c109-4a50-9826-2559981d915e,101940,2660391
4bd95eea-b9f6-4d70-a36c-cfea77431553,3303973,202887650
7dc8f5bd-9d0b-4087-9f73-dc164950bbd8,3627088,245246439
b3713c4d-4b17-49f2-86d2-446909d8291e,0,0
ab624b4b-31cf-47ae-bb46-57bd5a710b7e,9103,62628
20873fa9-a77c-4a8c-ac50-d679a515ce54,0,0
ee066f12-9e55-4d52-954a-7876f2fa8ea1,13,88
8f9d6bb2-dba4-4cca-9967-cc02b9f4820c,3943531,163803266
0e738f68-783c-4a6a-80ae-4f7500861060,73325,654372
c48d4327-8122-4286-af66-05e1ee6ac4d8,2547640,99157988
4a8ac23a-e27a-44db-814a-f8c31beb68e6,1597032,18779342
95663592-1447-4579-90f7-c94733476667,1020272,281766258
ddfd9b2f-186e-4b2c-ad09-01aa5380c225,1790777,20748199
82953e0d-464a-4fb8-80fc-78dbf8b49b1b,483,1236
8fc6b153-d183-408c-9e39-bf91bfc74998,6,65
06ed4e1e-4416-4a7c-b14b-bc68dfd252aa,23836,102597
0e5bf20d-a6ff-4ba2-89b5-bce7bd677750,5575,22096
94c64122-dbd4-4927-b2fa-f204b0b4b0c2,1449713,37528907
3ba54400-4c97-450f-b108-bcd90b9b2b76,588341,12299305
79733f6e-5bfd-4e5d-be56-8fe1cf60df68,105,626
31d2041c-985d-48f7-b6e2-2a70cdf14853,279119,4016064
6dd3bfb0-d467-4192-a09b-ad6423db59cc,3527,18944
72c090b6-a68e-4cb9-b330-85278681a714,563109,9646458
a668565b-41b8-44a8-9d5c-8e609dbf69fc,1721102,123422036
ed3c8e2f-d7ce-4d0a-aafe-2c4ddd51f8ff,0,0
65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,4990750,513691912
fd36f43e-5bd1-488e-b844-0e059250ef78,525559,87040139
1bfa27e3-0376-4206-a772-4586e25a64f5,624871,23090901
b8df4f20-fddd-40ea-966e-55028f6043c7,27206,211398
3b6abaef-febf-4cfe-943f-6a20cf0afdad,864547,42824601
69de913c-4959-45b8-bd1c-05bfc20f270c,0,0
d48e95be-8390-4c9b-875e-ea8f51de1435,14,96
ff3ccbb8-5308-4685-bcb2-462ec5c66aa4,0,0
2b4abc88-570c-4664-a989-e581d6f8fb31,64926,703250
00f35f62-f3d8-49d0-bf19-a2406ca71703,0,0
adb7a259-7c37-40d1-ba83-44c927c64e71,4,7
c995a379-60b9-404b-bd97-a7e2de0751d3,2212761,64662860
10886c9d-c106-4337-9653-430989ec484e,169,468
4213cbd6-ac51-4850-9e0f-d774610c69b2,12,68
db48610c-6d8f-4d10-90ca-c4d14bb1a8b1,1249,14719
69135e6a-bde8-418e-8ab2-1c4c7e88760e,135,414
4387a8ed-8a80-453c-a863-73dc0b23900c,23072,123429
b5ffc3aa-b868-4b88-905f-d73d51dbe51c,414448,3511197
bfcb6630-9b31-4e63-b11f-7b0363be72b5,2489974,87190943
5bddb0fa-66f7-47c8-bf00-afecab627d59,417846,9731555
4c45495f-b9f3-4d03-9fac-d44c8a77f5de,25904,162772
e9b419b5-ab8f-425c-8214-a7259e6efe10,3920,38829
e520459c-dff4-491d-a6e4-c97be35e0044,4051533,720524710
40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,4825266,498130472
b071f9fa-14b0-4217-8e97-eb41da73f598,5674210,264639939
e3e0abcd-7671-4482-a9d8-462f5acc9be5,3614300,166117731
73fdb566-a9b1-494c-9f32-51768ec9fd27,4785759,140067141
ba9a0cc1-c43a-4784-9067-49f63c09f605,0,0
99ea432a-e3d8-42cb-9d5e-db316a6a8458,2184889,89898453
5441c29d-3602-4898-b1a1-b77fa23b8e50,5393694,386027208
5e7a7026-dfc5-4aba-8496-95140716f3db,661271,20588432
91376b53-c37d-4eed-ac24-63d167af6885,134029,963682
3c5abd66-7e1f-4124-b00f-192984a2ab30,36,302
704693db-969d-4e94-b0d5-dad24952c6bb,0,0
384d6827-3b17-43bc-acf6-92e618b8ec83,43669,633754
27e2997f-f7a1-4353-bcc4-57b9274fa9a4,883558,53097822
437a0e49-c6ae-42f6-a6c1-84f25ed366bc,3467332,231231891
35214d53-009b-45d9-8a00-6664325b9e2a,359634,84499362
ae3d9ebb-6766-49fe-906c-ad0ba33ff6da,7,39
aef06569-098f-4218-a577-b413944d9493,1500424,67350475
525f1f1c-03f0-4bc8-8dfd-e7521f87631b,2264120,126669542
69c22cc7-88c8-4f27-a9e7-3225af8329c5,1317,3887
7c7f9c94-dee8-4903-892b-6cf44652e2de,3733011,83851300
fc2195db-7740-45f2-92b8-bf13baa3927a,49039,291128
e3513b4f-2a13-45f5-8ead-e79b1af0bf68,854476,73044915
7f347782-eb14-40c3-98e2-17b6e1bfe56c,330387,1600568
9a0d0b2d-a727-44a6-a172-53766f186834,7909,35880
c399b484-b977-4800-aec4-ac904b50292a,228,818
9b568e6c-6611-407b-bb5a-44638ee936a3,17,47
4ced4eb2-ed74-4ca1-9d32-eb709b5f348f,0,0
f47e95aa-2228-4122-858d-4bcb1506057c,4933,13285
59f8e44c-5206-43f6-8b7b-87c8ea1f658d,3,3
7db6aae5-6644-4513-9bfc-ca2e79d4469c,834273,9893653
8ba56dd4-a9e1-410f-9b1e-91000e35bc46,945,2846
ea3562d2-c0dc-4c36-b1e4-1a0035281c44,935,9223
5dcdb5eb-cb72-4e6e-9e63-b7bace604965,4090665,119930113
b432152b-ab35-40eb-916b-dc8d1559046b,0,0
f5c4c27e-5902-4fc0-adfb-7775da3d5363,4276,30680
fb75bc76-a50b-4d3a-b060-63092a4c6bbf,195243,889337
bb1f06b1-bca8-4fe1-8ce7-c033479b1301,8,116
3bb29637-4184-490d-92f8-a9b45ffc5ebd,241642,4061468
2ee8d1d0-e491-4f9d-a893-34dccc26e974,0,0
b46e298d-d3a5-4695-a03e-63e8c523b23e,2152025,201796698
1dcc8968-f2cd-441c-beda-6270f70f2863,2007913,67099418
71d8b051-6d79-4d31-9075-debfe031e539,52,1131
6c0dadab-266a-4601-8394-5b8e19e90def,1856,7296
2a11b7c9-12d6-495d-a577-7412dd1f7aca,1,2
61acfedc-7a43-49bd-9474-bf96df0290b6,17,31
960eb93f-e73c-4df8-864d-08a06c2dcc11,459953,6752843
15a5032b-70f2-4c00-bab9-5072b6fbba02,53,217
efc5d365-a448-4e2f-9b5f-4a7c84be725c,551764,13012780
61af87f4-16ee-4431-8504-cc06187079fb,2666803,319779936
4c857e19-d9bb-460e-b3ec-2d1ea24c3247,14530,66052
71b82efb-a4a4-40ad-94bf-9ed8c97dc69d,3,4
8cc72457-488e-44e6-a5b3-d2da843b7245,52122,533039
80fad44a-1a49-4e63-84c0-9f0ceb7fb203,2,6
bb2b7bbf-75e5-43f8-8a9f-7769ae7d832a,695740,16409794
86083bea-ffa2-47ec-b7dd-06313f3b349b,567,2059
0f4bf831-2672-4e94-8396-4198a3a0e731,9519,63314
29a237ac-bad8-4ad3-a57a-032f8e2e611e,56953,1699798
9818ec14-12ae-4254-be50-46ba7aebac06,13121,69046
332a08b3-c1a3-49cf-8b96-e373a914590e,342815,15212085
3cbfd3e3-6d9b-4327-84ba-42cf646c98f9,162626,1768676
a6f55513-0dd9-4295-a40f-9c1b6a604654,1536,3876
2d67239c-aa40-4ad5-a807-9052b66857a6,1747316,30243725
619b1116-740e-42e0-bdfe-96af274f79f7,349,2880
a21a3ff2-064c-452d-8aea-3d4039ab70d6,41821,397626
fbe054ec-a143-4101-9e9e-64abc5ff5ac9,2864206,41830423
3f6ee55e-d523-4dd8-a027-7a6af9909ae1,1182788,44549661
300c4c73-33ac-4255-9d57-4e32627f5e13,697060,6707072
12c0ef6b-8cb6-428f-8766-afc51d512d4a,0,0
854e815f-ce53-4085-a74d-4bb6fc4e1459,82,560
daa09819-5da5-4c7a-8bef-eb372bb27ff1,3388680,60709307
ffe22552-e13c-4d79-825e-6b4db11d4693,0,0
df6a1106-6caf-465b-bcfd-0b80d2b53516,153969,2661775
606bf117-494f-4864-891f-09d63ff6aa4b,2834532,210882899
3f6ae36d-ffdb-40cf-98e6-8023cb1c41c9,1072304,9150963
81e2f4b1-4b48-4bdb-9717-4180e0f1ebc2,48607,310668
03172286-f7ed-4864-a4db-459cd5ca9790,2694872,44117470
8edb76e6-b846-4465-a7c2-778b6bb38379,2,4
3bde6f06-77fe-47db-8d01-c6edb694c2aa,140,799
8ff201f8-3b3f-40dd-a7f7-8d0a2184c62e,0,0
39ab1aed-75e0-4140-bd47-540276886b60,5684094,308795084
ee1a3cdd-d907-4e76-bfe8-f60a8bbd5ba4,0,0
cadaa8ae-a43e-490f-8061-2787d9f75b6f,0,0
6b905738-f1b5-4851-942e-ee0118f3e44a,260,2173
e22d2f66-881e-41ca-9356-544697ee5f90,2184835,30703861
32434ee8-8f04-4c95-a963-796faa298651,1619,19559
3b3b7f25-cda0-43a9-a3c0-e95e769eb08a,144,932
172053e5-a7fb-4548-a64d-c53858b5e775,1382711,56274276
2def90b4-54a2-40d5-abaf-529ee4db2da6,808,3684
1f52af22-0207-40ac-9a15-e5052bb670c2,10525,36479
2c1fadd0-8efb-41a4-8272-d5b1b04bf385,256,3752
9058d01e-8afc-47a4-8664-621fb5f159c0,705021,41035898
478e777b-83d5-42dd-be06-36adbf83281f,0,0
1036b808-f58c-4a3e-b461-a2c4492ecf1b,4589422,295697839
13e2db47-3010-48b8-a8b9-667551f37119,492187,24822862
b12d76e2-4933-4e37-8b7a-0b317f69c8a1,34,160
61cdb045-7f89-4eb1-b3ed-35db94d9ab99,1753902,33393924
58e235fc-f6ea-4614-9ed4-9855a5665ae1,1132833,39431995
0192ca4a-2d25-4c52-b778-08e2bfd9fd01,5,48
67ebede8-b5c5-4115-90e5-1d760466baee,4,15
800760de-bdf8-43a2-8fe0-44a2401a5515,1782172,177563926
047c7563-6c32-4619-a0b6-1dcf218b3e1b,314663,2755751
3d683d51-ba94-4ef1-a07d-3dced0f0bc38,0,0
1325f8d5-ab22-4dc9-8fdc-f7fa6695c493,8122,135682
01ad46b5-59c5-4295-a500-88742320ec3a,0,0
56c4b861-0922-4c3a-a9b9-3bfcb00f8274,2443028,57284828
1fb335d9-e9ce-4fb0-a4d2-738fea0c0148,0,0
a12980dd-8cf1-4802-84e3-32c08560cf49,14652,135111
3508f3fd-3b18-493c-a362-376736bb6cde,35976,132059
bab29dd5-510a-4c10-b1f1-657d60a9ee6e,16,83
0423fdbb-678d-4210-aab4-600fb3ceb21b,0,0
68430e36-5f32-4e6a-b89c-cef750c9703e,6,21
519774a4-3b18-4042-b8c0-927845a616c9,275460,1678313
b67bf15d-03c3-40a4-9d17-769a964d5005,34,52
11bcbbf4-1252-496a-b747-06942f3d76db,1033732,31611282
7d5dfdc7-6f95-498f-9b60-87f0319867e0,2752,10923
a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,3109819,380643202
fc5f555c-dfa2-4f16-9da5-98342105c23a,42170,503480
396d316b-a9de-4c3e-88e8-a1caf730a6b5,105547,936840
5660a8c7-d0d9-4181-89b4-8e125328e31e,1208858,87017932
02452937-d06b-4e9f-966d-8477bae38ddc,373357,6253133
89e95aa3-bd49-4af3-9c87-0d88b2093bb0,765178,78447191
e47b4862-a587-488f-b7a7-bd329726693d,63,140
09925d0f-b482-45cc-aa94-e868a41d0a4a,16778,179711
6739352a-3f16-418b-ba43-6c41912badc5,7460,34627
b1ee35c4-1363-4f81-9a3b-7d70c6009f81,3595,28455
9b483540-4191-43b2-9a86-d4ff09fef68d,0,0
525d2a4a-3d81-4d96-9581-3442feed3d2e,1933,8010
d39a5a70-de11-4ea3-a4c1-f2139cca265a,113263,669113
b0337af1-8d93-4671-b6c9-ba306bf942bf,1230709,52310294
2361ec07-1b1e-4f3b-8fbd-ec0a6de214ae,0,0
91f3e61e-dec2-4b73-b195-a42251fd72b5,160503,2151967
0306f284-3be8-4ccc-a6e1-f4f2021f796f,4,4
804e04dc-8812-4313-9159-bec358d2b8ed,5,5
8b477559-946e-4ef2-9fe1-446cff8fdd79,2859388,41037242
29181727-a888-431e-a6c5-bd7f4969a318,8,14
d46f4afe-20e7-49b8-aa8f-8609fc4b4716,9584,52139
88527d26-7496-47c5-8358-ebdb1868a90f,1040004,14259295
06665d74-6477-4edc-9610-106af7f3a975,2,7
8e893bac-144c-4a04-a9d7-9068759a7eed,13913,383655
ea4dfa26-f633-4da6-a52a-f49ea4897b58,4244759,151469149
fee6a7fb-80d9-4290-a171-e48f1f20e381,1931027,46740927
5f95440d-7737-4a36-9bcf-c05337f7129b,1544195,146077686
afff4ecf-0c96-469f-9e82-0c8ecb4a812f,0,0
d0074395-1278-4864-8a17-ee49bdae7e71,0,0
5fee3020-513b-48c2-b1f7-4681b01db0c6,14589,161007
31ce0981-df2b-4c9a-b2e1-bcf47333245b,453,983
e8993e9d-9313-4447-ad23-791459a3790d,961660,24502460
00ef990b-098d-4bf6-897b-708e35638854,1397,10347
643ff039-e473-4178-b523-a76a67b7cdd7,3667,56155
970e9fc8-9b6a-4d92-9f57-231a4517ddac,44,225
0fabbc1d-8d94-4a61-bd1d-1099ad1e4559,1299243,159338271
a0182eb3-7427-42b3-b1aa-dd73e3478690,0,0
d594304b-5903-46e2-ac82-7f6126cb55e8,956,5171
47c8f88b-987a-4b64-9175-2b1b57809727,2860334,52118360
43972689-3a59-4c7d-a093-6432e686645c,16836,58771
3e3f1a27-9390-4c53-819d-5a4501165f38,322,1154
5df62a88-cac9-490a-b62c-c7c88f4020f4,3401691,425440529
a03cff29-6e2d-4745-b9d7-4272ec927a00,1,12
c0499bfa-294c-43c2-ace0-dd30a70ec8dc,16191,84401
ee58c59f-8e7f-4430-b8ca-236c4d3745ae,2086403,49557196
9a6f7310-87f0-4fe0-baf1-a58f719b1f3b,10817,51801
fbcd7b29-455f-49e6-9c4f-8249d20a055e,2331259,73789599
2baf3276-ed6a-4349-8d2e-f4601e7b2167,2328042,712786332
29edaca5-7e7d-4391-b137-ff1c94a4d262,150,897
71b03238-e53d-4e1e-9b3a-6ce1dcdf2894,285453,3667125
1239d1bc-cc09-43e0-bcd0-374f60346138,2163098,26367315
e96287e1-c455-45df-8875-355432882659,24,52
82ad1c73-2704-45a2-b437-679c3e74f8d9,524,1088
34cf95c7-4be9-4efd-a48a-c2ea4a0bb114,1987308,35597398
e21857d5-3256-4547-afb3-4b6ded592596,6592412,474194806
b95ce3ff-3d05-4e87-9e01-c97b66af13d4,7576723,544466686
8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,3167115,136559996
11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,4728720,194990319
2a57b4aa-b16a-4723-aa0b-bdb0371930b1,8,11
fa4f4b89-3ddc-4e97-88fa-0e30121f986a,591830,8765325
c234fa42-e6a6-443e-937e-2f4b073538a3,4604787,147345014
89b13f49-4fea-4110-999e-21a148f7c89f,0,0
d339efbb-77b9-4147-ba9e-59f2f24550b2,4306326,127046400
5f857e5c-5620-4110-a9fb-ca797148287f,0,0
879d43c6-13a8-42f6-b8df-a9b7d50aa9e2,1514874,111800869
2038fbfb-105b-4d84-869f-7baa8c7001ab,5,26
40b7e836-a995-447c-9fa6-ddaff888ba6c,2271,9510
5863c64e-7867-4dcf-a0ac-1181ebdab988,1336,4155
56756959-1e78-429c-b897-e1d056cb0225,2304971,117822922
4e4ebde4-0c56-4dec-844b-6c73adcdd92d,2341651,483887607
d15721d8-56b4-453d-b506-fc915b14cba2,3238428,193022200
65314b12-0e08-43fa-ba33-baaa7b874c15,2047957,82170054
f4e8368d-3570-45eb-bdf1-23987955b3e6,3,19
412faa8b-0bf2-490a-aaea-45185504f2b2,15501,92096
bfd5aec5-62a2-4560-a316-7c46c17babda,3267814,55649670
d60c30e4-f52c-46c1-bacd-0c0d58a35d30,2053,25375
95e1ead9-4d31-4808-a7ac-32c3614c116b,6723001,367265725
9a0fe101-f7a4-47fc-a3a2-1606588cec6c,0,0
3a750bab-16d5-4305-a8ab-9305d81afdf9,218,3486
320d51be-7d70-4de6-b4d4-ce05204b31c4,0,0
679ec43c-bc04-4bb0-b619-2da702a214ba,0,0
68eb8831-4d0b-4a2b-9209-3ccade5117f0,152641,1532786
16e7f7ea-caf8-4e89-adb5-aaac50099edb,11,48
c44e9c22-ef82-4a77-9bcd-af6c958446d6,2597252,133014095
4d61abe3-ce6d-4383-b2cd-8b4491496549,59,153
091f2624-6e4e-4961-baf2-9526493525b0,0,0
8fbcd70f-bf1e-4624-b94a-fcff6b0c637e,763676,10807403
091edff2-a5ff-4aff-92b0-8569345098d3,2,2
e565610b-9a8f-451d-b594-ea658d76f725,1580449,47887813
11fb18de-7404-44e1-82c4-ba0045a7502e,18,248
d71aa474-76e1-4c5c-8d5b-778e4bee708d,674,1892
7936fffc-8acf-4ee7-91d1-eaa3df92e381,71,536
42b1afed-e6db-4ca7-b3e6-c86873603dd3,0,0
d1515727-4a93-4c0d-88cb-d7a9fce01879,1030307,35033935
a9c38fd2-04be-4bc6-a3bc-96508b226508,1426665,27767063
859bf1bb-0470-4869-aa97-a2f1c0fee62c,0,0
24e1b53c-3085-4581-8472-0b0088d2508c,2770988,213624152
741a2892-1c5d-402f-a769-2096356c77d7,1709770,16482668
48646387-1664-4c9a-9139-9bfd091b823c,1847744,291516035
6c7fc9af-07ee-41af-9ef7-2eb9665f2cbb,0,0
05de4cde-ba6e-4be8-a8fb-0aa4f6c56df8,11115,125862
e4356a15-5acc-400d-a707-592d66922e28,1021321,29210417
293da60a-845a-4b2f-a288-72242d632168,179,1615
73e7c483-9f3e-4a72-a359-582452fbaeac,4902,25140
6ab10aaf-8812-41eb-b59f-f07b42468f22,966884,157412204
41a2b0bf-0469-43da-93a3-8774da760cb8,0,0
88b1b2c9-1cda-4dda-ae4b-2e8a4d00356a,3,4
4c7a5854-6b75-4623-a684-6a3d785d9015,2100667,21831054
3efc71ea-3594-4510-b2d5-34c14c8687d4,1959,19619
56a55378-f155-48de-80a5-d80104221267,2363036,297589363
79c795f4-7dee-42df-ad01-b68b5980d9ee,0,0
6cf7f2ce-c646-45aa-8179-9149e9866097,0,0
752bebd2-b44c-41bb-8a21-bdf3cd1b5518,582220,12343760
c12f644b-1066-4ead-b0dd-d0c380f5cca2,521,931
0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,3724941,245693352
1065cacf-9d07-44b0-9f9c-80dd04a86b49,0,0
3c9b356d-d1db-4f4e-a7a3-2d00c1d70255,672245,9599861
afac07f5-d4aa-43f4-bad3-6bc2bb474cba,124550,973277
f072fd2b-1ffa-4e54-a4c4-678741234ee2,39728,147806
319e9d91-fd89-40d7-9aef-a28da1b7d75e,15,48
18f56081-ccd7-4e07-981a-558c20951ccd,559850,10581456
5f04b5df-2247-4d09-b780-b68705cf0d35,117,844
fa4461c1-518c-4046-bb71-7b8fcab47c10,1378,11640
b0465ba1-c8cb-4b10-ab14-3f48f27887c3,0,0
f7eb3be3-1065-4a53-94d4-e2d0c15c0b33,2619050,26316975
abd506e1-6f2b-4d6f-b937-92c267f6f88b,3135999,60170965
bfc872ee-8285-4496-bb02-95159f08a7ef,0,0
60bec7fc-22ad-4597-a928-781c576ebccd,1769,5578
274e5aeb-6f07-4429-b74e-02d4e3b83344,0,0
ca49c09b-9ac8-400c-8f3b-edde6a026342,0,0
bf314a8f-5dc6-4dc5-8819-d25b4cc38164,102,447
da3f4766-628e-4da3-a871-014728993157,416,1502
773c48db-eb0c-491f-9a36-633d72dcee8d,24520,124088
6f2c949d-9540-4421-bf02-27ae27e00e33,1379416,45882732
070d193a-845c-479f-980e-bef15710653e,2999403,95140200
f2eef649-a6d5-4114-afba-e50ab26254d2,3344608,152081772
e5712ceb-c37a-4c49-a11c-ccf4e21852d4,2318969,159561530
965f5705-6eb1-49a1-b312-cd3d65bcc7c9,116,377
a2fdc044-010f-4317-97d2-a1c67e978543,2128,7541
ee0b11de-0c8a-4267-9886-198f4579e1db,1281736,93423093
6b128dd7-e998-4edb-a4f5-400fef190445,952716,64014335
80e7cb60-3ed8-46dd-8eec-9052606306f2,36913,499126
e0140a67-e4d1-4f13-8a01-364355bee46e,4496655,285565588
bf66e128-8353-404f-80d4-43916ea454d2,5104,30077
7e61db63-b2e4-496a-a3a3-d4383c63b698,745524,24663438
0a96553f-8003-45dc-adf9-d38ed61bf941,70,207
e505aa63-cc70-4b35-b77e-476035e4e620,30,192
ba9bae1c-ee4d-496e-abfe-b538a44fda2a,7576,70238
56ed6291-5643-41ab-8023-ab6df6b976c0,72,210
a0b8cb9e-7532-45fe-a74c-30e7c4009a39,1918154,24064951
