"mbid","clustering_local","triangles","open_wedges","gwesp_contrib","degree","eigencentrality","pagerank","kcore","betweenness","closeness","same_genre_share"
"1e4e9db7-5068-4a9c-bdd0-5777e47172c8",0.392857142857143,11,17,5.11026226439167,8,6.20235683930212e-17,0.00076007420423994,5,1.65284632851974e-05,0.428571428571429,0.625
"56576619-c9e0-4e66-b2cc-f9795025448e",1,3,0,1.89636167648567,3,2.53781167107419e-17,0.000363210657144865,3,0,0.8,1
"0eb93ee5-2e6a-4ab4-a988-99c9139a664a",0.333333333333333,22,44,9.40190804823762,12,0.00403109782511774,0.000546026872952759,6,0.00740163070217813,0.223576583801123,0.0833333333333333
"c33c2065-b1c3-4406-b066-d33a9e2ea71a",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"2342146c-053a-42c5-8618-d87474d01a5e",0,0,0,0,1,3.91178154284369e-17,0.000387611922942591,1,0,1,1
"49204a7a-ed85-407a-828f-6fd46f1d8126",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"71bcb5be-394c-4c04-bb38-35982e8a94d3",0.833333333333333,5,1,2.81798079736026,4,1.0816035864744e-17,0.000404927537089146,3,1.01713620216599e-06,0.555555555555556,0.5
"618b6900-0618-4f1e-b835-bccb17f84294",1,3,0,1.89636167648567,3,1.65252079206554e-06,0.000348701254865238,3,0,0.143415637860082,1
"44cc2d70-819d-4fb1-a65c-5c693419eea0",1,10,0,4.32332358381694,5,0.000355108211994098,0.000346532000106148,5,0,0.167850692354004,1
"37d0a847-32d3-480f-bd1e-101f50a3d332",0.153846153846154,12,66,7.58544670594269,13,0.000872865705852104,0.00113237866146171,3,0.00387986604316217,0.197087515905556,0.307692307692308
"f0e17f11-0748-447b-8dc2-ec44d2425650",1,66,0,11.9509587427384,12,0.000147232549962928,0.000412783089902007,12,0,0.170749632533072,0.916666666666667
"e9f2c808-cf43-4d52-be4d-ea3311f0a4d9",1,6,0,3.10747935940628,4,7.52437250631502e-06,0.000254345304423603,4,0,0.155632466227532,1
"8ef1df30-ae4f-4dbd-9351-1a32b208a01e",0.4,4,6,2.68330035706041,5,0.00551414208716728,0.000323219515185433,3,0.00390863989067383,0.216526871699286,0
"ecbe0f51-b540-498e-907d-bfaf2fdb75b0",1,15,0,5.50749000825661,6,0.067461524370523,0.000256302085099766,6,0,0.220674370745607,0.833333333333333
"035bc391-d7dd-4a68-8321-fa1e02697fc8",0,0,0,0,1,2.83227611092937e-17,0.000298565940645328,1,0,0.666666666666667,1
"b787b4f2-ad08-43ba-845b-c3393a8079eb",1,3,0,1.89636167648567,3,0.00308012967348592,0.00016631973918756,3,0,0.207811568276685,1
"e09bfd0b-2118-4bf4-bd4e-1d5e245e6d02",0,0,0,0,1,0,0.000169212827038826,1,0,0.545454545454545,1
"bfeb843d-d3b1-4308-b81a-8dce7c2eecbe",0.7,7,3,3.58874357660546,5,0.0137956259647076,0.00030993517992461,4,0.000176981699176883,0.213902102194261,0.6
"8aa5b65a-5b3c-4029-92bf-47a544356934",0.428571428571429,12,16,6.04409550647897,8,1.0405838319669e-06,0.000593256856726193,4,0.00220559628338432,0.145405236257432,0.375
"4bbc8087-548d-4484-abd2-5b1f4c1a7940",0,0,0,0,1,5.12266763038893e-05,0.000132297192149234,1,0,0.156242994844205,0
"c1708d03-8a66-46eb-848e-fe0d233ffb39",1,6,0,3.10747935940628,4,0.00386118298403949,0.000240849574363065,4,0,0.197870830376153,1
"48878cad-3a64-42cd-998b-72d37631c9f6",1,6,0,3.10747935940628,4,2.34142110473591e-17,0.000387611922942731,4,0,1,1
"5c1fdfd8-20de-4eca-846e-478d9252c32d",1,36,0,8.83515925000139,9,0.00365265990226524,0.000395302979335951,9,0,0.204009951704961,0.777777777777778
"13d92e1d-d230-4827-84ba-14643630751d",0.809523809523809,17,4,6.20420642759723,7,0.00221151164924805,0.000302990363886497,6,9.38735688056853e-05,0.210860686734231,0.857142857142857
"23207c32-6743-4982-9f46-e297b2e4eb14",1,15,0,5.50749000825661,6,0,0.000387611922942731,6,0,1,1
"79b3801c-f1eb-46c4-b486-4d42cb691d25",0.642857142857143,18,10,6.8236187411153,8,0.000245360541842835,0.000460941592547777,6,0.000352691978101058,0.17867213534991,1
"f58094e4-5c56-4421-abde-e83253b5f581",1,6,0,3.10747935940628,4,9.74200836306482e-05,0.000255240757950556,4,0,0.168540684318704,1
"99e1e676-31a5-4c0f-8e36-05553532f9fa",0,0,0,0,1,4.02856922724911e-17,0.000387611922942887,1,0,1,1
"e6c48159-cd80-499a-af7b-bbd92cc057b9",1,15,0,5.50749000825661,6,0,0.000299881209422214,6,0,0.588235294117647,1
"f084dc81-1b43-42cc-aeb4-6888b530c66b",1,15,0,5.50749000825661,6,0.00021930808811958,0.000373219300098721,6,0,0.157371867238654,1
"f09efc2c-210d-4a94-909a-20a233a75ec6",1,55,0,10.9258825830101,11,0.00614348578285707,0.000401469820732043,11,0,0.210765043846386,0.818181818181818
"c141b586-6892-4af6-9a50-2005df8b94da",0,0,0,0,1,3.97657103063971e-17,0.000387611922942887,1,0,1,1
"f5dfa020-ad69-41cd-b3d4-fd7af0414e94",0.4,6,9,3.79272335297135,6,0.00530296855977867,0.000287927123030588,5,0.000354877733637946,0.208995502248876,1
"d385327c-34d8-4259-8f16-d6939ec99ebb",1,105,0,14.9863217705167,15,0.00711978265539295,0.000497928010116787,15,0,0.220047355958958,0.933333333333333
"0cbf7f60-2e29-4b92-a5ec-5b913b630cd6",1,6,0,3.10747935940628,4,2.21621376448027e-17,0.000387611922942844,4,0,1,1
"cf0dbc16-4e24-4957-b5b4-955c8978f690",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"21e6aab7-8077-4351-b013-f3f29772714c",1,1,0,0.786938680574733,2,3.47741416701018e-17,0.000381298218672404,2,0,0.75,1
"ce8dbfe4-3ce7-41e9-9bb3-13e35c053318",1,15,0,5.50749000825661,6,0,0.000387611922942645,6,0,1,1
"0d198fa9-490a-4a71-ac56-e7ee37888396",0.494736842105263,94,96,19.7093796753599,20,0.00283539499070686,0.000718697725987964,12,0.00240364930070285,0.216291698991466,0.95
"fa58cf24-0e44-421d-8519-8bf461dcfaa5",0,0,0,0,1,2.24247703696564e-17,0.000272008366977685,1,0,0.5,0
"67f66c07-6e61-4026-ade5-7e782fad3a5d",0,0,0,0,1,1.26773332615031e-05,0.000121667153655663,1,0,0.149250535331906,0
"b342d50e-401c-4c77-b7e4-2b3e7beaf00a",0.333333333333333,2,4,1.57387736114947,4,8.67509264947819e-17,0.000618819034873922,2,1.01713620216599e-06,1,0.5
"8328b279-1863-487b-976a-58a62b85220a",1,6,0,3.10747935940628,4,0.00317429003661761,0.000204263203403133,4,0,0.202852153667055,0.5
"83aeb2c4-579f-41e7-96d6-73dc1173edde",0,0,0,0,1,3.83671820651848e-17,0.000387611922942887,1,0,1,1
"5ec1ecc6-4535-4911-a27a-e26343f4a189",0.261437908496732,40,113,15.1311865374804,18,0.0150446232350935,0.000724817828765301,7,0.00122740076275721,0.237316990125979,0.333333333333333
"21645c31-fe1c-45a4-955c-3e172b12c3f9",0.25,34,102,12.0155986508313,17,0.000290595463559362,0.00112640607885114,8,0.00702256262380455,0.165853658536585,1
"65c351fd-bcc4-47fe-b7b7-15bb4912a8e9",1,1,0,0.786938680574733,2,3.13184988186036e-09,0.000256366350322117,2,0,0.11545469604108,1
"d8fd8d9b-473b-4f06-83c8-869b1bb9de89",0.395604395604396,36,55,12.1589805296816,14,0.00660060848411459,0.000727370585462497,7,0.00133184945351212,0.205604719764012,0.357142857142857
"3451be55-9f9e-4baa-b57b-fcce1b664e98",1,3,0,1.89636167648567,3,1.59169123354316e-05,0.000264143290117205,3,0,0.142302980808493,1
"9491138a-e451-4026-8d03-d20bcc7f9f2a",0.7,7,3,3.58874357660546,5,0.00019467522201911,0.000317071466604912,4,0.000361552117197087,0.18984066457851,1
"7999a8a1-6cbd-4453-8dd4-ebd03a10e44f",0,0,1,0,2,7.03469968546617e-17,0.000565703887538132,1,2.54284050541498e-07,1,0.5
"20c9c2de-e23c-43a0-8706-7c5bfdb1d31e",1,1,0,0.786938680574733,2,4.76158958468314e-17,0.000387611922942527,2,0,1,1
"44c64a30-1d58-49c5-b314-6e02fba49526",0,0,0,0,1,3.87726408032134e-17,0.000387611922942887,1,0,1,1
"0211756e-139e-4b4c-a721-9ee9db363f12",1,3,0,1.89636167648567,3,3.94059653558867e-17,0.000387611922942804,3,0,1,1
"3a052c99-8c18-484a-8beb-9873b4fb3106",1,10,0,4.32332358381694,5,0.00108120127326695,0.000290490761891206,5,0,0.203920421299005,0
"23e6234d-d57c-42e4-a7e9-e84e072adb25",1,6,0,3.10747935940628,4,0.00154838474922751,0.00023475337956023,4,0,0.206274045575614,0.75
"4a08f237-59f6-476d-a98f-66b19a7470ed",1,36,0,8.83515925000139,9,0.0277068939187004,0.000307874748509366,9,0,0.225092846762474,1
"2d9eca62-e738-494a-827b-a4f7a847d75c",0,0,0,0,1,3.82987790228441e-17,0.000387611922942887,1,0,1,1
"2006a0f7-04ed-48bc-8a60-0e01b95f5095",1,36,0,8.83515925000139,9,3.3676563348265e-05,0.000391323072529927,9,0,0.158409090909091,0.666666666666667
"7eb1ce54-a355-41f9-8d68-e018b096d427",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"db8d33d1-80b3-47c0-a71c-cffdf227521e",1,1,0,0.786938680574733,2,5.07281359151724e-17,0.000387611922942527,2,0,1,1
"ef73e6ed-9096-4ddb-9799-b94874d0ce33",0.417582417582418,38,53,12.0817445164384,14,0.0834587696375,0.000693331125442942,8,0.00203630457709751,0.220395256916996,0.357142857142857
"fc7ac183-74f9-417a-bfbb-8c5840d01fa7",1,6,0,3.10747935940628,4,4.22859319290788e-05,0.000365019866335244,4,0,0.16415449835139,0.5
"592da4c4-9618-4a1a-a944-e60c05c39037",0,0,0,0,1,0,0.000122732873647142,1,0,0.357894736842105,1
"14ec11c6-d275-405e-999b-d7629633e51d",1,21,0,6.65149052142495,7,6.25756778298529e-07,0.000383482771593958,7,0,0.13495982186078,1
"b1cfbd77-bda6-4de8-a344-eb2f26c4f1ef",1,21,0,6.65149052142495,7,0.00788693874488993,0.000321771506251186,7,0,0.2187009727016,1
"90023d8a-3907-45ec-a2aa-b8da61a6d0bd",1,10,0,4.32332358381694,5,1.88447890239569e-17,0.000387611922942779,5,0,1,1
"a9d1d9b5-968c-486d-8a97-6077885f2ab8",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"83735edd-f2a3-41d0-a31d-652bc3cadb3e",1,66,0,11.9509587427384,12,0.0380776372440359,0.000400059812890016,12,0,0.224476650563607,0.916666666666667
"32f02957-6de6-4663-bf2d-0b3aa0662384",1,78,0,12.9677762217033,13,0.0209056614043479,0.000365133851884365,13,0,0.190854326396495,0.384615384615385
"1d8b8292-7dc9-45a1-8cdf-818148cb56ea",1,3,0,1.89636167648567,3,4.28491163894007e-17,0.000387611922942939,3,0,1,1
"fe27eaad-5cce-4d3f-bcee-a55cb05779bd",1,1,0,0.786938680574733,2,5.07755435494607e-17,0.000387611922942527,2,0,1,1
"43f28d78-3566-4fd2-bdae-a15bb6342d16",1,6,0,3.10747935940628,4,8.43434268964647e-05,0.000277212024944414,4,0,0.163942138068917,0.75
"29fab96f-c3a2-4251-80f6-7ccda50da706",1,3,0,1.89636167648567,3,3.60579786515175e-17,0.000387611922942804,3,0,1,1
"2244c1f9-773f-4541-a4fe-ee6dc4f2ce60",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"8ccf5657-92d6-4f31-9527-ba1fb90530b3",0.9,9,1,4.1477338299933,5,0.000135579420841795,0.000329856543248302,4,2.39484351184565e-05,0.175721668977688,0.8
"dc6341b6-2914-4fcc-b58c-985733b43f16",1,3,0,1.89636167648567,3,4.4042447233891e-17,0.000387611922942939,3,0,1,1
"b8dda016-7150-4b5f-9b64-f12ea82882ae",1,1,0,0.786938680574733,2,5.05783781732393e-17,0.000387611922942527,2,0,1,1
"9118f524-be76-4eaf-875c-ccf15e2a2ad6",0.584795321637427,100,71,18.2477921781636,19,0.046415467757102,0.000637419551218955,12,0.000192583876379534,0.224766204450177,0.947368421052632
"d6ed7887-a401-47a8-893c-34b967444d26",0.236363636363636,13,42,7.00189739938729,11,3.06095789636838e-05,0.000768536412956803,4,0.00368613599020493,0.165459940652819,0.181818181818182
"e96edb5d-52c3-4ba9-8097-9a4e8c5e2f88",1,36,0,8.83515925000139,9,0.0173131103018833,0.000371705950073684,9,0,0.240718356069763,0.666666666666667
"64facc0b-6e13-46e6-ac3d-c6c1653598cd",1,1,0,0.786938680574733,2,0.00136205845504118,0.000163519749615959,2,0,0.176254899481603,1
"0e48d6a9-7a38-42ae-9356-65ad8b6e977d",1,6,0,3.10747935940628,4,2.71890396234105e-17,0.000387611922942844,4,0,1,1
"4b807f4a-ce62-494b-bb5b-05372d6b0ae9",1,10,0,4.32332358381694,5,6.4717523703521e-05,0.000349234505923103,5,0,0.165636882129278,0.8
"071d8ae3-e92d-41e1-bc21-378d33400d1d",1,3,0,1.89636167648567,3,0.000593419071710607,0.000255039820322059,3,0,0.176881106458571,0.666666666666667
"543727f8-971b-4433-a208-9896b0785dbf",1,21,0,6.65149052142495,7,0,0.000399052454029471,7,0,0.818181818181818,1
"194e5e92-0f2d-4d81-b5b9-c5f18d9edd59",0,0,0,0,1,3.84245160392074e-17,0.000387611922942887,1,0,1,1
"c777f839-67ce-4d26-99de-8a6707ad1b44",1,10,0,4.32332358381694,5,0.00513672315830137,0.000314462813660324,5,0,0.181865622961513,0.6
"38dd6337-19ae-4793-ab4b-313eff523457",0.333333333333333,1,2,0.786938680574733,3,2.23750711139958e-17,0.000364193537773434,2,8.39137366786943e-06,0.466666666666667,0.333333333333333
"f99ccd31-b368-4b40-bde8-8fba740c8466",1,105,0,14.9863217705167,15,0.00711978265539309,0.000497928010116726,15,0,0.220047355958958,0.933333333333333
"e9a9acf3-673e-441a-90a6-8d05e8e1e892",1,3,0,1.89636167648567,3,3.96197660240884e-17,0.000387611922942804,3,0,1,1
"c47026a1-3300-4cf7-80df-8b9462a884e4",0.666666666666667,2,1,1.41905923940329,3,0.000809414245624936,0.000257504376034065,2,0.000176981699176883,0.196504087961658,0.666666666666667
"d7557f83-02a4-47c4-b48e-ac9d49f9c92c",1,10,0,4.32332358381694,5,1.52151723742556e-17,0.000397773187200897,5,0,0.358974358974359,1
"628afe17-d46a-43c6-82fa-074cc7ed3b3a",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"668391a3-cf69-4cd2-9d18-12e82fec15f2",1,1,0,0.786938680574733,2,5.42948834619857e-17,0.000387611922942527,2,0,1,1
"bfa30cb9-c909-4ffe-bc45-2a957455b03b",1,3,0,1.89636167648567,3,8.14219193337284e-18,0.000329810144960128,3,0,0.8,1
"d12cfa67-ad97-4b34-a71f-1dcce737f5e3",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"42ba45d2-4938-4bf5-9121-5caffc719c4d",1,3,0,1.89636167648567,3,4.32028367880381e-17,0.000387611922942939,3,0,1,1
"05517043-ff78-4988-9c22-88c68588ebb9",0,0,0,0,1,2.45522102069074e-17,0.000272008366977152,1,0,0.5,1
"69681b02-05b8-4685-80cb-e98983b7a96f",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"79c6b6f4-cb92-4f03-a1ef-82e7aa4eddbb",1,3,0,1.89636167648567,3,3.25524519746837e-05,0.000337671591026523,3,0,0.165833928146562,1
"c6a951c5-534d-42d7-a06e-2a3a7be1d17e",0,0,0,0,1,0.000212995455625856,0.000112189228270789,1,0,0.186015479049907,1
"9011971a-df29-4b57-8889-2e5e9a645cbe",1,6,0,3.10747935940628,4,2.17611798095315e-06,0.000301112046766202,4,0,0.143533772652389,0
"37b2cb82-ef79-4d46-a184-a549450aa231",0.2,93,372,27.7213384410537,31,0.0396931573353033,0.00115897814843826,9,0.00980911563527802,0.262622456669179,0.387096774193548
"5a6131f9-f8db-4722-b4d7-6a0c7183c590",0.387692307692308,126,199,23.6012911381796,26,0.00926803360145522,0.000956591745898551,15,0.00661881700907066,0.23914908217533,0.230769230769231
"2d623e82-73e2-4179-9c44-e963980f2d58",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"e4bc69e2-a064-4f93-ada1-f7f209cc1cc3",0.233201581027668,59,194,19.2773703693497,23,0.0155069957922494,0.00107361610887048,8,0.00808071861748578,0.244389901823282,0.217391304347826
"1c294418-722f-45a3-a24d-910f9b6f1502",1,6,0,3.10747935940628,4,0.0018363038604498,0.000205741858335845,4,0,0.207811568276685,1
"e2c00c56-8365-4160-9f40-a64682917633",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"9484dbd2-849b-42e8-ab23-a3c1b9012e9c",1,3,0,1.89636167648567,3,3.2552451974678e-05,0.000337671591026457,3,0,0.165833928146562,1
"f7ec7f63-91cb-4dc8-9d2e-01ed242fd088",1,10,0,4.32332358381694,5,0,0.000326676818161896,5,0,0.354609929078014,1
"fcfa9543-e113-4ef9-9ef6-455ba4cbe7af",0.333333333333333,1,2,0.786938680574733,3,6.34543103644981e-17,0.000465970807990911,2,2.03427240433198e-06,0.473684210526316,0.333333333333333
"5bb2ca9b-4862-4770-bc64-ceab41d13f5b",1,15,0,5.50749000825661,6,0.000219308088119583,0.000373219300098653,6,0,0.157371867238654,1
"f57d8a69-ed3c-4d18-8bce-0083b162fae6",1,21,0,6.65149052142495,7,1.16755743697203e-05,0.000342722890082928,7,0,0.144082687338501,1
"875749d5-a6c6-4ea7-94b9-21c90a2c1a63",1,3,0,1.89636167648567,3,0.0036893003824579,0.00020617290707546,3,0,0.184660219896675,1
"0b1b3996-d4e5-4b04-986c-340d57ae8d3b",1,6,0,3.10747935940628,4,0.00051361559774811,0.000238646827746713,4,0,0.192807745504841,0.75
"9964ddf9-f660-46f7-8f26-1f3fb18cf0ff",1,66,0,11.9509587427384,12,0.000147232549962916,0.00041278308990194,12,0,0.170749632533072,0.916666666666667
"f526f656-ad83-46ce-be57-a5814c57e757",0.466666666666667,7,8,3.8398665769777,6,2.7705813190728e-07,0.000529931160401746,3,0.000706909660505364,0.128349139121628,1
"2093207d-cb69-4789-866b-5ac772c9ebd3",1,3,0,1.89636167648567,3,0.00195658845585382,0.000215576330477346,3,0,0.19614464612354,0.666666666666667
"7ef79f87-2ce7-4826-8890-8033cb77b077",0.523809523809524,11,10,5.11026226439167,7,0,0.000525456508751579,5,2.44112688519838e-05,0.3125,1
"1964d560-1e82-4879-bd6e-3cbfb7dba01e",1,190,0,19.9985029634022,20,0.903585867658377,0.000507526612084719,20,0,0.210161314638927,0.85
"61a57a2a-4c7f-4b41-8109-1070a9c32242",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"dbc997aa-da05-4dd3-a36d-a07af8f862d7",1,1,0,0.786938680574733,2,4.89562467011574e-17,0.000387611922942527,2,0,1,1
"fb7272ba-f130-4f0a-934d-6eeea4c18c9a",1,1,0,0.786938680574733,2,2.71704398105143e-05,0.000200789314003979,2,0,0.161792014856082,1
"e6fdf3f9-8077-4126-b0cf-94da9a8b627e",0.7,7,3,3.58874357660546,5,0.000448734388454808,0.000350944818344295,4,6.87248340087594e-05,0.170728720146969,0.4
"749a2c41-0829-45ad-ba25-1a45f8578d03",0.461538461538462,36,42,12.1589805296816,13,0.0029323629451094,0.000561737382877427,7,0.00591106836583555,0.217404865876482,0.923076923076923
"134cb0bc-06fa-42f7-8078-b0c858349975",0.464285714285714,13,15,6.21968526030261,8,0.0108340667206011,0.000492945572059657,5,0.00106112734290967,0.214791987673344,0
"0e3f65bc-f2c8-4a57-a47d-11868eefd4b6",1,1,0,0.786938680574733,2,4.77982875332668e-17,0.000387611922942527,2,0,1,1
"e5c9209e-be5e-44e6-a154-f3b2dfe71794",1,28,0,7.75842093262145,8,0.00986081676683818,0.000322433536880515,8,0,0.224296057924377,0.5
"527c65d1-9fdb-4482-8796-dde2980bd63a",1,10,0,4.32332358381694,5,0,0.000246335839434755,5,0,0.430379746835443,0.2
"d38c64ea-a084-49c5-ac73-f57ef53f1195",1,1,0,0.786938680574733,2,4.71785004042442e-17,0.000387611922942295,2,0,1,1
"42a8f507-8412-4611-854f-926571049fa0",0.3,3,7,1.89636167648567,5,1.71644534151229e-05,0.000487652048273518,3,0.000708181080758072,0.168561064087062,0.6
"6ee43bdc-02ba-4cfe-89b9-57dab37cb87c",1,21,0,6.65149052142495,7,0.00788693874488992,0.000321771506251127,7,0,0.2187009727016,1
"a8010e51-688c-4f0e-a97f-757696b28e7b",0,0,0,0,1,3.74377455051e-17,0.000387611922942591,1,0,1,1
"1f4e9049-6ee4-4b4e-a2b7-4c47721d9f62",0.555555555555556,25,20,9.03712487739581,10,0,0.000551390334004557,6,3.55997670758097e-06,0.857142857142857,1
"a5f58cd9-6a88-4f66-8d20-cf9c8a4f4c41",1,91,0,13.9789518512983,14,0.0567514142355323,0.000454205663366071,14,0,0.228113238422517,0.857142857142857
"a813f779-77e2-42a8-a34a-cbd581fc0313",1,6,0,3.10747935940628,4,0.00106217876760275,0.000263089383828595,4,0,0.185224554876428,0.75
"df6c619f-4334-43e2-8b6a-4a32af1e4f85",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"6bcc1ff2-65bf-4ac9-bb5e-560d2a30ca7a",1,21,0,6.65149052142495,7,1.16755743697211e-05,0.000342722890082868,7,0,0.144082687338501,1
"875203e1-8e58-4b86-8dcb-7190faf411c5",0.179310344827586,78,357,26.3192440749372,30,0.0199821276287122,0.00122799519506225,8,0.0136953956309765,0.24839629365645,0.9
"efb1cf08-8a85-4fa8-98d8-636d0a7c6e33",0,0,0,0,1,5.3886521287097e-18,0.000217167805144643,1,0,0.571428571428571,1
"ba853904-ae25-4ebb-89d6-c44cfbd71bd2",1,6,0,3.10747935940628,4,0.000294075089637826,0.000219960304517781,4,0,0.167046135410425,1
"edf81f9b-d3f0-4d57-9636-d08e851b1640",1,3,0,1.89636167648567,3,1.35757098032897e-05,0.000260449202518586,3,0,0.151703123299597,1
"269340a7-0a24-4827-86af-550fc6ae6322",0,0,0,0,1,3.88359329288172e-17,0.000387611922942887,1,0,1,1
"c3318701-8e8b-4dff-b43a-2291b1ffa312",1,10,0,4.32332358381694,5,0.00208343247887523,0.000255996452825896,5,0,0.18099195014282,1
"896d6f37-d44e-4592-b06c-cd5ba0320886",0.785714285714286,22,6,7.39248228738812,8,0,0.000441242680660876,6,8.89994176895243e-07,0.75,1
"3830382e-d3ad-41b2-8024-6f1fe424bc5b",1,10,0,4.32332358381694,5,4.00583598932589e-07,0.000378087057993268,5,0,0.13463395789067,1
"3a9d80e7-564a-418f-91d4-0cb7fee9965e",1,3,0,1.89636167648567,3,0.0132510030902606,0.00016887925990792,3,0,0.216157543805241,0.333333333333333
"7e5a2a59-6d9f-4a17-b7c2-e1eedb7bd222",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"54d8e9a4-277b-4d3b-8ca1-a79863c1e379",0.466666666666667,21,24,8.61496936766289,10,0,0.000512900366072882,6,4.27197204909716e-05,0.619047619047619,1
"ff294730-0315-440d-a543-54005779c15b",0.333333333333333,1,2,0.786938680574733,3,7.79680260671402e-17,0.000568604778688942,2,5.08568101082996e-07,1,1
"7a1eb805-2242-4daa-bd90-c1ed350e2e48",0,0,0,0,1,2.63073113743803e-05,0.000158721653782802,1,0,0.141998573902414,1
"6c271707-9c98-4024-b6a0-818569ce9028",0.466666666666667,49,56,13.7153020424276,15,0.000323147999333625,0.000634474514934103,9,0.00311138197116181,0.187819994610617,0.466666666666667
"afbdfac9-2955-4404-ae22-c08bf1c1b51e",1,3,0,1.89636167648567,3,3.88047807404434e-17,0.000387611922942939,3,0,1,1
"535f74d5-8328-40ff-9cea-568ef916b3c8",1,3,0,1.89636167648567,3,0.102112745935828,0.000163554824920444,3,0,0.190385140671948,0
"277ebc64-df06-4d60-bb95-fe14936870b2",1,1,0,0.786938680574733,2,4.88491857600242e-17,0.000387611922942295,2,0,1,1
"2547c5e3-314c-4332-981d-f18c902a4086",0,0,0,0,1,3.96315750696933e-17,0.000387611922942591,1,0,1,1
"3862342a-43c4-4cdb-8250-bfdbfb5e1419",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"d07bca29-d980-4100-8cad-065a05f2b343",1,21,0,6.65149052142495,7,0,0.000387611922942618,7,0,1,1
"6fa2e161-200e-475a-8492-3755594581f9",0.714285714285714,15,6,6.04815969325757,7,0,0.00047543225715971,4,1.37737194043311e-06,0.733333333333333,1
"ce0724ab-2d63-415b-bbb1-839f97bb771a",1,3,0,1.89636167648567,3,3.67640664276031e-08,0.000266368527352647,3,0,0.114638157894737,0.333333333333333
"f7db159f-a8d7-4f67-a81c-82e3e3f6e9f3",1,1,0,0.786938680574733,2,4.80487137232095e-17,0.000387611922942295,2,0,1,1
"65e60a4a-4e52-48b3-ade4-bdfed2c94b3e",0,0,0,0,1,3.8694111176582e-17,0.000387611922942887,1,0,1,1
"30199a54-282c-46c2-bd0f-e9567b120a67",1,1,0,0.786938680574733,2,3.46324486764735e-17,0.000381298218672475,2,0,0.75,1
"9fa8fdc4-91f3-4266-81e5-3c42e943217b",1,36,0,8.83515925000139,9,7.09185359731314e-05,0.000377857187313552,9,0,0.16962764662935,1
"a040fae5-844c-4014-9e05-2175e0d80a51",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"be0d7749-0974-48ba-93bb-6e974ec193a2",1,3,0,1.89636167648567,3,0.00345024835272266,0.000198570147230643,3,0,0.196809261612311,1
"509086c2-9cc8-4e77-89e9-322e34240ffc",1,6,0,3.10747935940628,4,0,0.00040202879954096,4,0,0.55,1
"1c009a08-74d1-4682-bc56-8bfbe9e66b62",0.321052631578947,61,129,17.7836874305499,20,0.0176117572626372,0.000820220675925467,9,0.00379842858969953,0.237843371438321,0
"9daf6754-682e-4afe-84ae-5b35c61e26e9",1,1,0,0.786938680574733,2,4.45792833207687e-17,0.000387611922942295,2,0,1,1
"3ceeddbd-fba5-4bdb-99f7-2d028ed5afda",0,0,0,0,0,5.25564033535461e-19,5.81417884416849e-05,0,0,0,0
"ee27b2d8-648c-4a9d-a68c-e55066959975",0,0,0,0,1,0.000288379822617348,0.000128475020141877,1,0,0.161379949062283,1
"788c12f0-a1f8-4166-8048-2bbe2b6b193e",1,21,0,6.65149052142495,7,0.000739069919634935,0.000336774424617766,7,0,0.19122085048011,0.857142857142857
"2d4bc2de-8c9b-4006-945b-4508a4b0db32",1,6,0,3.10747935940628,4,2.60759280993185e-17,0.000387611922942844,4,0,1,1
"1662397b-22d3-45cd-9c96-20350ec12e98",0,0,0,0,1,0,0.00018684835491895,1,0,0.538461538461538,1
"d0417cd9-dc5c-48e2-9a1b-5a5a51c804cd",1,21,0,6.65149052142495,7,0.00872160410630963,0.00035279249261704,7,0,0.19614464612354,1
"796bc8a9-efd1-43e8-bacf-5eba68835928",1,3,0,1.89636167648567,3,3.93618458202562e-17,0.000387611922942804,3,0,1,1
"1ba1d493-7114-45e2-b163-a36d49a0c065",1,1,0,0.786938680574733,2,5.14681300336753e-17,0.000387611922942527,2,0,1,0
"3e8f2f3e-25d9-425e-9bd7-ee0b47bb1785",0,0,0,0,1,1.38189444303414e-17,0.000219246475736564,1,0,0.6,0
